,Positive,Negative
1120,,"RT @thecableng: REVEALED: Face masks ‘prevented 144,000 COVID-19 cases’ in #Italy, New York | TheCable https://t.co/sxfPlKAWe6

#COVID19 #S…"
1121,,"RT @Chinny_CR: It is called class👌

Who missed me?🤗

#khafi 
#COVID19 
#oneheartnaija https://t.co/n4zmtCdhyg"
1122,,RT @jarumamagazine: This is Zainab’s story #Everydayheroes #jarumamagazine #staysafe #covid19 https://t.co/Ki5XZ0VvjQ
1123,,The latest The Peacebuilding Daily! https://t.co/MGi1zPu5rU Thanks to @UNPeacebuilding @DrJillFuson @LSE_WPS #covid19 #southsudan
1124,,"RT @kingsndubuisi: As the public health crisis escalates, below are the #Art events that has been forced to shut down.
&gt;&gt; https://t.co/PJY3…"
1125,,"RT @thecableng: REVEALED: Face masks ‘prevented 144,000 COVID-19 cases’ in #Italy, New York https://t.co/sxfPlKAWe6 via @thecableng 

#COVI…"
1126,,"To reduce the spread of #COVID19, handwashing with WATER &amp; soap is a first line of defence against this fatal virus… https://t.co/XZ3JW8MFrl"
1127,,We've moved from #xenophobiainsouthafrica  to #COVID19 to #BlakeLivesMatters to #NigeriansMustFall all in a space o… https://t.co/MCgfYTZFJ5
1128,,"RT @ilo: Millions more children risk being pushed into child labour by the #COVID19 crisis, which would undo 20 years of progress  #WDACL.…"
1129,,"RT @WISE_Tweets: Moving beyond #COVID19 disruptions, how can we reimagine education for the future? ⏳ On 23-25 June, join our 3-day virtual…"
1130,,"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…"
1131,,RT @Tom___Scott: Last week the government said that the Covid-19 BAME review presented no recommendations. That was a lie - it had plenty o…
1132,,"RT @snillok4u: Car for sale!
All in Abuja.

6m, 4m and 3.5m

#oneheartnaija #nkemowoh #COVID19 #BlackLivesMattters #twentyonepilots https:/…"
1133,,"Men hear! 
Jezebel forewarned you
#specialpackage #nkemowoh #oneheartnaija #Obaseki #COVID19 https://t.co/oPWxjUxQRJ"
1134,,RT @FocusOgun: COVID-19: Strict Rules For Film &amp; TV Resumption In Los Angeles https://t.co/bZkcGG6hGg #Entertainment #COVID19 https://t.co/…
1135,,"RT @naijaloveinfo: Total Confirmed #COVID19 Cases Hit Over 15,000 In Nigeria
Click: https://t.co/sZY3WqjBrs

#COVID19Nigeria #BeiYaCorona #…"
1136,,"RT @StatiSense: Top #COVID19 Deaths - Jun 13 [8:00AM]

🇺🇸 USA: 116,831
🇧🇷 Brazil: 41,901
🇬🇧 UK: 41,481
🇮🇹 Italy: 34,223
🇫🇷 France: 29,374…"
1137,,"RT @Wils_Atumeyi: To reduce the spread of #COVID19, handwashing with WATER &amp; soap is a first line of defence against this fatal virus, yet…"
1138,,"RT @Sassynigerian1: This woman is owed salary, hazard allowance running in monthssss
No acknowledgement, no cushion fee for her family, NOT…"
1139,,This week @justempower paralegal team helped release 51 people who have been locked up at Badagry Prison since befo… https://t.co/oceG3m4J8M
1140,,RT @justempower: This week @justempower paralegal team helped release 51 people who have been locked up at Badagry Prison since before #COV…
1141,,"#COVID19
#WorldUpdate
#GlobalUpdate
10:00AM - 11:00AM GMT African Update
11:00AM - 12:00PM GMT Oceanian and South A… https://t.co/ujXXJGQpc5"
1142,,"RT @WorldBank: #COVID19 has caused disruptions in supply chains, declines in revenues, falls in production. Can foreign direct investment o…"
1143,,"By now if you see Suarez with a plate of rice and chicken on the field, u shouldn't be surprised 🤦🏻😂 😂 😂 💙❤… https://t.co/9SvFmYEz3q"
1144,,"RT @IamLekanBalo: Brand New 2020 Hilux TRD
Price - N26m

 #lockdown  #lockdownextension #dudukechallenge #abujacars #gidicars #giditraffic…"
1145,,"RT @ii_tunes: 😂😂 what were you expecting 

#Be2Sure 
#COVID19 
#nkemowoh https://t.co/n75eHBv9q3"
1146,,"The #COVID19 situation report for 12th June, 2020 has been published providing a summary of the epidemiological sit… https://t.co/bRh2OmLbcs"
1147,,"RT @NCDCgov: The #COVID19 situation report for 12th June, 2020 has been published providing a summary of the epidemiological situation &amp; re…"
1148,,"RT @bisi_akins: The @Afronomicslaw #Webinar #Series II  on 

""Vulnerability in the Trade and Investment Regimes in the Age of #COVID19"" is…"
1149,,"RT @Dailyfocus_news: LOCKDOWN : Transport Group Decries N200bn Loses In 10 Weeks

.  #Covid19 #InterStateB https://t.co/PpfoZWbB1U https://…"
1150,,"RT @Prettyb91062441: By what percentage do you think President #BUHARIHasFailed #Nigeria and #Nigerians ?

#DemocracyDay2020 #DemocracyDay…"
1151,,"RT @WorldFoodPrize: Global Nutrition Leader, Dr. Lawrence Haddad, talks about #COVID19 and its impact on nutrition and health and the impor…"
1152,,RT @justempower: PRESS RELEASE: We condemn continued harassment of evictees at #TarkwaBay with threats of eviction. This violates subsistin…
1153,,"RT @Intergrity56: ""I regret recent sporadic incidents with tragic loss of lives in Katsina and Borno States as a result of criminals taking…"
1154,,"RT @MdeenOlawale: By now if you see Suarez with a plate of rice and chicken on the field, u shouldn't be surprised 🤦🏻😂 😂 😂 💙❤ 
#Obaseki |#G…"
1155,,"RT @foreignoffice: This month the UK hosted the #GlobalVaccineSummit, raising $8.8 billion to help save 8 million more lives. The UK is pro…"
1156,,"Tests to date = 90,464
Cases to date = 15,181
Rate of infection = 16.8%
~~~~~~~~~~~~~~~
Tests in the last 24hrs = 2… https://t.co/1OIWZMeanU"
1157,,"RT @Shoba79980787: This guy no go kill me ooh 🤣🤣🤣
Gang of London 
#Be2Sure 
Aisha Buhari"
1158,,Insightful👏👏
1159,,RT @UNDP: The young in developing countries are dying of #COVID19 at rates unseen in wealthier countries. Vast social &amp; economic inequaliti…
1160,,"RT @Crownwe12636904: 2008 Camry Muscle XLE with andriod screen, reverse camera  leather seat and thumbstart 2.8📯
@Femi75035436 @Yettonia @k…"
1161,,Y'all seem to have forgotten Yemen.
1162,,"Despite the scam called #Covid19 in Nigeria, FG is yet to decide when the school will resume, is this the… https://t.co/z2F65HhVPO"
1163,,"RT @visualData9: Highlight of the 
Nigeria's Economic Sustainability Plan 2020 In Response to #COVID19

Read full document on https://t.co/…"
1164,,"RT @PaulForMayor: @SadiqKhan I'm confused

You say it's perfectly safe to travel on the tube without fear of catching #COVID19 then you cal…"
1165,,Here we are training hotel staff to prevent the spread of #COVID19. The key elements for all our trainings are: mas… https://t.co/MReKaFZm5I
1166,,"CROSS RIVER REJECTS GOV. MOHAMMED'S CLAIM, SAYS IT IS COVID-19 FREE

https://t.co/kzcuGayllv

#FearlessTacha… https://t.co/yruXmk1URw"
1167,,RT @nighealthwatch: “I have had to ensure I’m always prepared to dispel some of the #COVID19 myths that my patients believe. Talking to the…
1168,,Call the helplines in #oyostate if you have symptoms of #covid19 or have been in contact with a confirmed case of… https://t.co/rbHwi5eI1x
1169,,"If you have a fever and you are losing your sense of taste and/or smell: While screening for malaria &amp; typhoid, you… https://t.co/0hyXkk4LhF"
1170,,"RT @Nwankpa_A: If you have a fever and you are losing your sense of taste and/or smell: While screening for malaria &amp; typhoid, you might al…"
1171,,RT @SaharaReporters: EXCLUSIVE: President @MBuhari’s Personal Assistant Orders Detention Of @AishamBuhari’s ADC After Disregarding #COVID19…
1172,,"You safety lies within your hands, to curb the spread of the pandemic, ensure you take all necessary precautions!
.… https://t.co/5lHvbNBvbI"
1173,,"RT @NCDCgov: Is #COVID19 the same as malaria❓

No. Although both diseases may present with fever, they are very different. #COVID19 is caus…"
1174,,"RT @UN_Women: In some countries, #COVID19 infections among female health workers are 2x that of their male counterparts. 

Governments must…"
1175,,"RT @chricedng: Join @chricedng on @CoolFMKano and @WazobiaFMKano .
#COVID19 PUBLIC EDUCATION.

#TakeResponsibility #StaySafe #StoptheSpread…"
1176,,"RT @JamesTodaroMD: Throughout history, discoveries that challenged the “experts” of the era always faced censorship.

Today, it is imperati…"
1177,,"Did you know the number of #Covid19 is increasing here in #Borno is now 423 As for yesterday . 

Until scientists f… https://t.co/lS9OV8iYyB"
1178,,RT @ShehuSani: Blaming #COVID19 restrictions for the ongoing mass murder in the North is outrightly meaningless.The Government must owned u…
1179,,And Buhari will be shocked as usual
1180,,"RT @beINSPORTS_EN: ICYMI 

“We calculated that overall football will lose 20% of income. £10-14 billion is approximately the amount that fo…"
1181,,"RT @fixedcs101: No one can argue with a testimony, it is not a debatable issue. It is there to be accepted or rejected. 
It’s ur choice to…"
1182,,"RT @Keneemma202: MOOD EVERYDAY 💯 😂
.
#nkemowoh #COVID19 #YeeteNsem #oneheartnaija #เฟรนด์ขับ #abstorm #skamfrance 
Sean Zlatan Mess Aisha B…"
1183,,#COVID19  is Dangerous but RAPIST are more Dangerous and together we can eradicate #Rapist in Nigeria… https://t.co/zBsdaXIgPn
1184,,"RT @yalinetworklag: #COVID19  is Dangerous but RAPIST are more Dangerous and together we can eradicate #Rapist in Nigeria
#YaliLagosStandAg…"
1185,,"RT @ObrUganda: #HappeningNow  #OneBillionRising 

National Sketch Art &amp; Cartoon Competition - Twitter Exhibition

Theme: ""Using Art to Illu…"
1186,,"RT @NOA_Nigeria: FROM BAUCHI STATE

🤝 Partnership With @PLACNG Against #COVID19 (Phase 2 Day 5)

LOCATION: Azare, Jama'are, Kangere Market…"
1187,,"Epiphany - systems are created to keep humans busy &amp; in check, without which we have Chaos ??

Will… https://t.co/lswRDwrk8d"
1188,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
1189,,"RT @UN_Women: ""We all have a responsibility to #FightRacism. 

#COVID19 or not, I call on everyone to take a stand, speak up and put an end…"
1190,,"RT @UNYouthEnvoy: These are difficult times. But young people are:
 
- Fighting racism, systemic discrimination, oppression &amp; injustice on…"
1191,,"With One voice, we say No to Rape.
#YaliLagosStandAgainstRape"
1192,,#COVID19: These Are Top 10 Nigeria State Carrying COVID-19 Burden | Check List @roundnews24 https://t.co/c0lWQN7v4I
1193,,"Northeast Situation report on #COVID19 as at 11 June 2020. 
#StaySafe
#COVID19NorthEast
#TakeResponsibility https://t.co/lBjQ9dJLdW"
1194,,RT @iamsuzzie_p: Something to relax your nerves! Freestyle thing please retweet #oneheartnaija #Hushpuppi #COVID19 #TachaTheContent #TachaA…
1195,,"Too many to handle, so sad.."
1196,,"After spending six months in jail, Orji Kalu has returned to the senate.

Tyson Fury and Anthony Joshua are set to… https://t.co/jsVts6aCxb"
1197,,"RT @ruhamah_ifere: With One voice, we say No to Rape.
#YaliLagosStandAgainstRape https://t.co/VEdBlaCXf8"
1198,,"RT @MicrobesInfect: Asymptomatic transmission of #coronavirus appears to be worse than #SARS or #influenza.

@WHO estimates that 16% of peo…"
1199,,"RT @letsfarm_co: Hello Cashew!

#letsfarmtogether 
#changinglives 
#agricislife 
#foodsecurity 
#investinginagriculture⁣ 
#letsfarmcashew…"
1200,,RT @IMFNews: The growing digital divide is set to become one of the legacies of the #COVID19 crisis. What can policymakers do? A key priori…
1201,,"""The Benue State Govt. is working hard to ensure that the Internally displaced are taken care of properly &amp; protect… https://t.co/t5THctjgAz"
1202,,RT @Dr_Smith_Castro: It will be quite unfair to bill🤦‍♂️Nurses for any capacity building programme at this crucial moment #COVID19 when the…
1203,,"RT @GrandmaSaidNo: Never forget that the US federal government is responsible for the high COVID-19 death toll on our Nation. 

The magnitu…"
1204,,"RT @wizameen46: Out now🔥🔥 @Dj_Abba @mreazi @emPawaAfrica @cwethein @officialdeezell @davido @olamide_YBNL #funkeakindelebello
#lockdowneffe…"
1205,,"RT @CuraNetwork: Which word came first, human or man?⠀
Was the word 'man' originally gender-neutral?⠀

Find out in the image below 👇👇

____…"
1206,,"So true, i agree to it"
1207,,"RT @notice_com_ng: Where is Hushpuppi now? will he be extradited to nigeria/usa, Hushpuppy Arrest update - https://t.co/UFvTyDiD8M 
 #hushp…"
1208,,"#COVID19 DEATHS 100 DAYS AFTER FIRST CASE

UK: 31,241
Italy: 29,958
Spain: 26,299
France: 25,594
USA: 16,691
Iran:… https://t.co/0W0yy2Pp0J"
1209,,"We're in a new World... Anything can just happen..
In a nutshell, Nobody saw #Covid19 Pandemic"
1210,,RT @OluwaferanmiMi7: Its been a while we have opened the church because of this #pandemic #corona #covid19  A.K.A #coronavirus but we must…
1211,,"RT @ahmedx_ray: VIDEO out now 
#COVID19 by @ahmedx_ray 
Cc H.E @elrufai @AishaIBabangida @aishambuhari @YELFFoundation @FutureAssured @Wena…"
1212,,RT @wuraoyewusi: Energy!!!!! https://t.co/F445Z1ivyf
1213,,"@IAmRonaldX @NCDCgov Before now, Anosmia and loss of taste are not known symptoms of #covid19. So there was no way… https://t.co/PLxsXeCvnu"
1214,,RT @RotimiAkeredolu: Our administration took a major step towards cushioning the impact of #COVID19 on our citizens. We have cut taxes and…
1215,,"RT @ifrc: Disasters don’t stop during #Covid19 pandemic. Every single day, Red Cross Red Crescent teams never stop helping their communitie…"
1216,,"RT @KentPage: Children already affected by armed conflicts, forced displacement, natural disasters and protracted crises, now face added ha…"
1217,,"For your orders and inquiries, send us a DM or call/whatsapp on  08036093881/ 08186204436.

Our delivery service is… https://t.co/flscX4HDF4"
1218,,#Rivers #police to residents: Ignore Wike’s COVID-19 https://t.co/VoYk6RRoIG #covid19 #curfew
1219,,RT @sziks: One home one garden
1220,,RT @aniefioketimMyk: Y'all seem to have forgotten Yemen.
1221,,@DSamsonItodo  of @YIAGA will be with  @ArewaRadio931 on the topic “ Discussing Elected Representative to their con… https://t.co/HXHZLdfbSc
1222,,"ZIPPER MASK ❗️❗️

 #mask #leather #staysafe #covid19 #nosemask #style https://t.co/yy0TFBCcPk"
1223,,"RT @SimonTurner: How to Scale Your Early-Stage #Startup During COVID-19

Featuring @foundingaccra Mentor, @OforiKimberly.

When: Wed June 1…"
1224,,"RT @ICRC_Africa: The #COVID19 pandemic has made life even worse for people affected by armed conflict in North East #Nigeria.

In Damboa, w…"
1225,,"Governor Simon Lalong of Plateau State has lifted the lockdown earlier imposed in the State until further notice,… https://t.co/ZA2ji1l4Dv"
1226,,"RT @AAAJames23: UK USED SAMSUNG GALAXY NOTE 8 🔥🔥
UK USED SAMSUNG GALAXY NOTE 8🔥🔥
UK USED SAMSUNG GALAXY NOTE 8🔥🔥
UK USED SAMSUNG GALAXY NOT…"
