,hashtags,timestamp,text,screen_name,likes,retweets
2000,"['Coronavirus', 'COVID19', 'CoronavirusIndia', 'SayNo2Panic', 'SayYes2Precautionspic']",2020-03-12 16:58:43,"#Coronavirus Helpline numbers for all States/UTs
#COVID19 #CoronavirusIndia #SayNo2Panic #SayYes2Precautionspic.twitter.com/HvkeLHY7l7",PIB_India,646,424
2001,"['RashtrapatiBhavan', 'Coronavirus', 'CoronaAlert']",2020-03-12 12:12:51,"Exploratory tour visits of #RashtrapatiBhavan to remain closed from tomorrow as a precautionary measure against the spread of #Coronavirus
#CoronaAlert
@rashtrapatibhvn 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1606118# …",PIB_India,39,10
2002,"['COVID19', 'CoronavirusOutbreak', 'Coronavirus', 'Kerala', 'SayNo2Panic', 'SayYes2Precautions']",2020-03-12 11:15:25,"Update on #COVID19: 

#CoronavirusOutbreak is now officially a global pandemic.

73 cases are confirmed for #Coronavirus. Three of these cases from #Kerala have recovered and been discharged.

#SayNo2Panic #SayYes2Precautions

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1606079# …pic.twitter.com/2qqJeILuZv",PIB_India,314,232
2003,"['Coronavirus', 'CoronavirusIndia', 'COVID19', 'CoronavirusOutbreak']",2020-03-12 09:45:24,"LIVE: Media briefing on current Novel #Coronavirus situation in the country

#CoronavirusIndia #COVID19 #CoronavirusOutbreak
@MEAIndia @MoHFW_INDIA @MoCA_GoI @HMOIndia 

Watch on PIB's

YouTube: https://youtu.be/sFhXeRbZDlA 

Facebook: https://facebook.com/pibindia/ https://www.pscp.tv/PIB_India/1RDxlQOADWRKL …",PIB_India,293,105
2004,"['Coronavirus', 'CoronavirusOutbreakhttps']",2020-03-12 09:03:48,".@MoCA_GoI reviews current status, preparedness on #Coronavirus at international airports 

#CoronavirusOutbreakhttps://twitter.com/HardeepSPuri/status/1238024855447957504 …",PIB_India,61,11
2005,"['Coronavirus', 'COVID19', 'CoronavirusIndia']",2020-03-11 14:00:45,"High level Group of Ministers reviews current status, and actions for prevention and management of #Coronavirus
#COVID19 #CoronavirusIndia

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1606050# …pic.twitter.com/lVN1TbD5ZR",PIB_India,96,32
2006,"['Coronavirus', 'COVID19', 'CoronavirusIndia']",2020-03-11 10:29:32,".@MORTHIndia issues advisory regarding Novel #Coronavirus; advises States/UTs to take steps for sanitisation of public transport vehicles, terminals etc

#COVID19 #CoronavirusIndia

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1605954# …",PIB_India,59,18
2007,"['Coronavirus', 'COVID19', 'coronavirusindia']",2020-03-11 08:02:26,".@RailMinIndia takes comprehensive measures for prevention of #Coronavirus; control rooms and telephone helplines set up; railway hospitals fully geared; massive awareness campaigns launched

@PiyushGoyal
#COVID19 #coronavirusindia 

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1605930# …",PIB_India,51,17
2008,"['Coronavirus', 'India', 'COVID19', 'coronavirusindia']",2020-03-11 07:45:21,".@shipmin_india issues Standard Operating Procedure (SOP) to handle #Coronavirus for International cruise ships at major ports of #India.

#COVID19 #coronavirusindia 

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1605929# …pic.twitter.com/LOIIXtcI1D",PIB_India,32,24
2009,"['CoronaVirus', 'Iran', 'CoronaAlert']",2020-03-06 13:33:08,"6.5 lakh passengers screened at 30 Indian airports for #CoronaVirus

Evacuation of Indians from #Iran being planned by Government of India

#CoronaAlert 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1605595# …",PIB_India,86,29
2010,"['COVID19', 'CoronaVirusInIndia', 'CoronaVirus']",2020-03-06 12:53:17,"Health Minister @drharshvardhan chairs a video conference with States, UTs and Ministries regarding the steps taken on #COVID19
#CoronaVirusInIndia #CoronaVirus

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1605597# …",PIB_India,36,10
2011,"['COVID19', 'Coronavirus', 'CoronaOutbreak', 'HelpUsToHelpYouhttps']",2020-03-06 10:03:12,"""Practice good health hygiene to fight against #COVID19""

Watch this space for official updates related to Novel #Coronavirus
#CoronaOutbreak #HelpUsToHelpYouhttps://twitter.com/i/moments/1235864396263346176 …",PIB_India,42,21
2012,"['COVID19', 'Coronavirus', 'Thailand', 'Malaysia', 'CoronavirusOutbreak']",2020-03-06 06:52:07,"Update on #COVID19: One more suspect tested positive for Novel #Coronavirus.

The patient has a travel history of #Thailand and #Malaysia and currently is in hospital quarantine and stable.

#CoronavirusOutbreak 

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1605499# …pic.twitter.com/Qq162CH1ww",PIB_India,131,39
2013,"['COVID19', 'Coronavirus', 'CoronavirusOutbreak']",2020-03-05 14:03:30,"Update on #COVID19: Total number of positive cases of Novel #Coronavirus are now 30.

6,49,452 passengers have been screened at the airports till date from 6,550 flights.

#CoronavirusOutbreak

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1605458# …pic.twitter.com/ULXqhp5nuC",PIB_India,183,61
2014,"['COVID19', 'Italy', 'Korea', 'Coronavirus', 'CoronavirusOutbreak']",2020-03-05 09:45:24,"Update on #COVID19: Additional travel advisory 

Passengers from #Italy and Republic of #Korea will need certificate of having tested negative for Novel #Coronavirus
#CoronavirusOutbreak 

Read: https://pib.gov.in/PressReleasePage.aspx?PRID=1605351# …pic.twitter.com/RhtsXd4E5A",PIB_India,42,16
2015,"['Coronavirus', 'COVID2019', 'CoronavirusOutbreak']",2020-03-04 14:21:49,"Government making all efforts to counter threat from #Coronavirus
#COVID2019 #CoronavirusOutbreak
https://pib.gov.in/PressReleasePage.aspx?PRID=1605296# …",PIB_India,190,47
2016,"['Coronavirus', 'COVID2019', 'coronavirusindia', 'CoronavirusOutbreak']",2020-03-04 13:03:03,"Union Health Minister @drharshvardhan chairs high level meeting on Novel #Coronavirus; says a coordinated and collective effort in a mission mode is needed.

#COVID2019 #coronavirusindia #CoronavirusOutbreak 

Read more: https://pib.gov.in/PressReleasePage.aspx?PRID=1605141# …pic.twitter.com/rJv1852OsR",PIB_India,56,11
2017,"['coronavirus', 'CoronavirusOutbreakpic']",2020-03-04 12:35:31,".@PMOIndia reviews #coronavirus response & preparedness. 

Meeting re-affirmed a pro-active ‘pan-government approach’; with specific areas of responsibility identified for various public authorities at Centre, state & local levels

https://pib.gov.in/PressReleasePage.aspx?PRID=1605217# …
#CoronavirusOutbreakpic.twitter.com/cS7HHlwnVl",PIB_India,316,112
2018,"['COVID19', 'coronavirusindia', 'coronavirus', 'CoronaAlertpic']",2020-03-04 10:31:25,"Some simple measures can help to protect against #COVID19

Take care of your health and protect others by doing the following

#coronavirusindia #coronavirus #CoronaAlertpic.twitter.com/Gn6MllWrHf",PIB_India,155,66
2019,"['Coronavirus', 'covid19']",2020-03-04 06:52:45,Principal Secretary to Prime Minister @narendramodi to take a meeting at 12.30 pm today to review preparedness for dealing with #Coronavirus situation in the country.   #covid19,PIB_India,256,58
2020,"['coronavirus', 'Covid_19pic']",2020-03-03 16:38:53,#coronavirus can be kept at bay. Here are a few simple Do's and Don'ts for your protection.   #Covid_19pic.twitter.com/CPjNVhmy6v,PIB_India,355,160
2021,"['coronavirus', 'Covid_19pic']",2020-03-03 16:35:31,Observe these basic measures to protect yourself from #coronavirus #Covid_19pic.twitter.com/atfngOKUwH,PIB_India,99,46
2022,['Coronavirus'],2020-03-03 16:00:53,"Ministry of Information and Broadcasting issues advisory regarding #Coronavirus

Details here: https://pib.gov.in/PressReleseDetailm.aspx?PRID=1605050# …",PIB_India,62,21
2023,"['COVID19', 'Jaipur', 'CoronaOutbreak', 'coronavirusindia', 'coronavirus']",2020-03-03 14:11:26,"Update on #COVID19: Case from #Jaipur confirmed positive.
The patient is in isolation and is stable.

#CoronaOutbreak #coronavirusindia #coronavirus 

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1605046# …",PIB_India,82,35
2024,"['Coronavirus', 'COVID19']",2020-03-03 09:56:45,"Prime Minister @narendramodi reviews preparedness on Novel #Coronavirus, urges people not to panic.

#COVID19

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1604968# …",PIB_India,69,18
2025,['Coronavirus'],2020-02-26 08:03:08,"Update on Novel #Coronavirus (COVID 19): New Travel Advisory

Read more: https://pib.gov.in/PressReleasePage.aspx?PRID=1604382# …pic.twitter.com/fiO6Qewo98",PIB_India,84,44
2026,['Coronavirus'],2020-02-24 14:19:06,"Health Minister @drharshvardhan reviews actions taken and further preparedness on Novel #Coronavirus (COVID 19)

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1604232# …",PIB_India,46,15
2027,"['Coronavirus', 'Singapore', 'COVID19']",2020-02-22 09:50:57,"Cabinet Secretary reviews the status, actions taken and preparedness on Novel #Coronavirus

Citizens are advised to avoid all non-essential travel to #Singapore
#COVID19

Read more: https://pib.gov.in/PressReleasePage.aspx?PRID=1604029# …",PIB_India,26,10
2028,"['Coronavirus', 'COVID19']",2020-02-21 12:54:15,"Health Minister @drharshvardhan reviews the status of preparedness and actions taken, in handling #Coronavirus outbreak with senior officials.

3,97,148 passengers from 3,835 flights have been screened so far at 21 airports.

#COVID19 

Read more: https://pib.gov.in/PressReleasePage.aspx?PRID=1603957# …",PIB_India,44,15
2029,"['Wuhan', 'Coronavirus', 'COVID19']",2020-02-17 12:32:17,"'PM @narendramodi  appreciates efforts beyond call of duty' :  Union Minister @drharshvardhan while handing over letters of appreciation to 10 Doctors & Nursing Officers who were part of #Wuhan evacuation team.

#Coronavirus #COVID19 

Read here: https://pib.gov.in/PressReleseDetail.aspx?PRID=1603443 …pic.twitter.com/wR0szlLkeE",PIB_India,239,35
2030,"['AirIndia', 'Wuhan', 'Coronavirus', 'COVID19']",2020-02-17 12:11:11,"Union Minister @HardeepSPuri hands over letters of appreciation issued by Prime Minister @narendramodi to the 68 #AirIndia staff, who had successfully evacuated Indians stranded at #Wuhan, China

#Coronavirus #COVID19
 
Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1603408# …pic.twitter.com/TV5EdoyDkg",PIB_India,191,34
2031,"['Coronavirus', 'CoronavirusOutbreak']",2020-02-14 12:20:28,"Health Secretary reviews action taken and preparedness with the concerned Ministries/Depts and States/UTs on Novel #Coronavirus through video conference

#CoronavirusOutbreak 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1603209# …",PIB_India,31,7
2032,['Coronavirus'],2020-02-13 12:29:08,"Health Minister @drharshvardhan briefs media on Novel #Coronavirus (COVID 19)

Surveillance at Points of Entry is continuing at 21 Airports, 12 major ports, 65 minor ports and at 6 land crossings.

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1603070# …pic.twitter.com/PPcwSyAJ4h",PIB_India,36,12
2033,"['Coronavirus', 'CoronavirusOutbreak']",2020-02-13 12:16:23,"High-level Group of Ministers reviews current status, and actions for prevention and management of Novel #Coronavirus (COVID-19)

A total of 2,315 flights screened covering a total of 2,49,447 passengers.

#CoronavirusOutbreak
@MoHFW_INDIA 

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1603053# …",PIB_India,27,8
2034,"['COVID19', 'CoronaVirus', 'nCoV2020', 'WHO']",2020-02-12 04:16:55,"#COVID19 : All you wanted to know about #CoronaVirus #nCoV2020 , but did not know where to find : here's the link to detailed Q&As on the #WHO website :https://www.who.int/news-room/q-a-detail/q-a-coronaviruses …",PIB_India,112,67
2035,"['Coronavirus', 'CoronavirusOutbreak']",2020-02-11 13:33:48,"Health Secretary Ms. Preeti Sudanv reviews actions and preparedness on Novel #Coronavirus.

At present, screening of passengers is happening at all 21 airports, 12 major Seaports and border crossings.

#CoronavirusOutbreak 

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1602846# …pic.twitter.com/LwDXT3hNt5",PIB_India,29,8
2036,"['Coronavirus', 'nCoV', 'Kerala', 'ParliamentQuestion']",2020-02-11 12:17:49,"Govt has taken measures to control the spread of Novel #Coronavirus. As of now, 3 confirmed cases of #nCoV disease reported from #Kerala. All the cases are clinically stable.

#ParliamentQuestion

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1602762# …pic.twitter.com/KoxPFMclBd",PIB_India,92,24
2037,"['RajyaSabha', 'CoronaVirus', 'CoronaOutbreak']",2020-02-07 16:34:49,"Statement by Health Minister @drharshvardhan  in #RajyaSabha on outbreak of Novel #CoronaVirus disease and steps taken by the Government 

#CoronaOutbreak 

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1602473# …",PIB_India,79,15
2038,"['Coronavirus', 'CoronavirusOutbreak']",2020-02-07 11:24:15,"Health Secretary Ms. Preeti Sudan reviews preparedness of Ministries/Depts and States on Novel #Coronavirus through video conference

#CoronavirusOutbreak 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1602389# …pic.twitter.com/vIt6B3noTg",PIB_India,34,9
2039,"['Coronavirus', 'Wuhan', 'nCoV', 'CoronavirusOutbreak']",2020-02-06 13:04:38,"Update on #Coronavirus: All 645 evacuees from #Wuhan, China tested NEGATIVE for Novel Coronavirus; No new case for #nCoV reported

#CoronavirusOutbreak
@MoHFW_INDIA 
 
Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1602287# …",PIB_India,90,44
2040,['Coronavirus'],2020-02-04 12:59:08,"Health Secretary reviews preparedness of States with concerned Ministries/Depts on Novel #Coronavirus through video conference. 

Details https://pib.gov.in/PressReleasePage.aspx?PRID=1601857 …pic.twitter.com/4BENFjvHaJ",PIB_India,48,9
2041,['CoronaVirus'],2020-02-04 07:21:37,"Clarification on Precautionary measures advised by @moayush in the context of #CoronaVirus

Read here: https://pib.gov.in/PressReleasePage.aspx?PRID=1601815 …",PIB_India,32,14
2042,"['Coronavirus', 'CoronavirusOutbreak']",2020-02-03 13:18:45,"Update on Corona Virus: High-level Group of Ministers constituted on directions of PM @narendramodi, to review the management of Novel #Coronavirus
593 flights have been screened covering a total of 72353 passengers.

#CoronavirusOutbreak

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1601773# …",PIB_India,59,16
2043,"['Coronavirus', 'Kerala', 'China']",2020-02-03 06:52:42,"Third positive case of Novel #Coronavirus patient has been reported in #Kerala. The patient has travel history from Wuhan in #China 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1601681# …pic.twitter.com/N2R51RPSCB",PIB_India,81,44
2044,"['coronavirus', 'China', 'China', 'nCoV', 'nCoV2020']",2020-02-03 04:57:57,"Update on novel #coronavirus: Revised travel advisory issued on travel to #China

The facility for submitting the application online for the physical visa from #China is suspended.

#nCoV #nCoV2020 

More details: https://pib.gov.in/PressReleseDetail.aspx?PRID=1601674 …",PIB_India,234,60
2045,"['Coronavirus', 'China']",2020-02-03 02:51:28,"Cabinet Secretary holds review meeting on Novel #Coronavirus

New travel advisory issued: Travellers to refrain from travel to #China; on return travellers could be quarantined

Details here: https://pib.gov.in/PressReleseDetailm.aspx?PRID=1601671# …",PIB_India,94,33
2046,"['Coronavirus', 'Kerala']",2020-02-02 05:23:20,"Update on Novel #Coronavirus: one positive case reported in #Kerala 

Details https://pib.gov.in/PressReleasePage.aspx?PRID=1601625# …",PIB_India,55,12
2047,['Coronavirus'],2020-01-31 13:58:37,"Update on Novel #Coronavirus

Quarantine centres are being established at Manesar and Chawla Camp.

The incoming Indian passengers will be quarantined for 14 days at the two Quarantine Centres (1/n) 

https://pib.gov.in/PressReleasePage.aspx?PRID=1601367 …pic.twitter.com/LN8Xt3BK6W",PIB_India,128,45
2048,"['nCoV2020', 'Coronavirus']",2020-01-31 02:17:58,"Update on #nCoV2020 : #Coronavirus declared a public health emergency of international concern by 
@WHO.",PIB_India,90,49
2049,"['Coronavirus', 'China', 'nCoV']",2020-01-30 13:30:19,"Cabinet Secretary holds high-level review on Novel #Coronavirus

All travellers from #China since 15 Jan 2020 shall be tested for #nCoV, Six more labs will start functioning from today

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1601169# …pic.twitter.com/KyoTORlqEF",PIB_India,86,37
2050,"['Coronavirus', 'China', 'coronavirus', 'nCoVpic']",2020-01-30 11:46:04,"Update on Novel #Coronavirus: Advice for travellers returning from #China 

Call at @MoHFW_INDIA, Govt. of India’s control room no  +91-11-2397 8046 for further information

#coronavirus #nCoVpic.twitter.com/He5qALtXQw",PIB_India,54,30
2051,['Coronavirus'],2020-01-30 08:09:42,"Update on Novel #Coronavirus: one positive case reported in Kerala. The patient is stable and is being closely monitored.

Details: https://pib.gov.in/PressReleasePage.aspx?PRID=1601095# …
@MoHFW_INDIA",PIB_India,713,395
2052,"['Coronavirus', 'nCoV', 'coronavirusindiapic']",2020-01-30 07:46:32,"Coronavirus gets its name from the word ‘corona’ which means crown in Latin.#Coronavirus has a series of crown-like spikes on its surface.

What are the initial symptoms?
How does the virus spread?

Read FAQs on #nCoV on our blog.

https://bit.ly/2RZpEWJ 
#coronavirusindiapic.twitter.com/h0LazrhJe7",PIB_India,113,55
2053,"['coronavirus', 'PIBBlogs', 'nCoV', 'nCoV2020', 'coronavirusindia']",2020-01-30 05:23:18,"All you wanted to know about #coronavirus but did not know where to find: FAQs and useful information

Read on #PIBBlogs
https://pibindia.wordpress.com/2020/01/30/faqs-on-novel-coronavirus/ …
#nCoV #nCoV2020 #coronavirusindia",PIB_India,80,37
2054,"['nCoV', 'nCoV2020', 'coronavirusindia', 'coronavirus']",2020-01-30 04:34:48,"All you wanted to know about #nCoV #nCoV2020 #coronavirusindia #coronavirus , but did not know where to find : FAQs and useful information pic.twitter.com/snxC7NHSWr",PIB_India,103,44
2055,['Coronavirus'],2020-01-29 12:20:49,"Spl. Secretary, Health reviews the preparedness of States/UTs on #Coronavirus, assured States of all support from @MoHFW_INDIA 

Details here: https://pib.gov.in/PressReleasePage.aspx?PRID=1600993# …",PIB_India,28,5
